rating_id,user_id,food_id,food_code,rating,User_ID,Food_ID
536,113,98,27250030,3,98,45
537,113,158,28340610,4,98,67
538,114,278,75147000,1,99,129
539,114,333,11511400,1,99,13
540,114,166,28355310,2,99,69
541,115,333,11511400,2,100,13
542,115,301,75657000,3,100,141
543,115,193,42401100,1,100,82
544,115,176,32105210,5,100,72
545,116,327,11350020,4,101,6
546,116,96,27243100,3,101,43
547,116,134,27450080,2,101,57
548,116,184,41311030,4,101,78
549,116,286,75418020,3,101,134
550,116,328,11350030,4,101,7
551,117,121,27450010,5,102,53
552,117,435,92550400,3,102,147
553,117,181,41203030,3,102,75
554,118,358,11519205,3,103,20
555,118,286,75418020,1,103,134
556,118,203,58151210,3,103,90
557,118,201,58151190,3,103,88
558,119,293,75440610,1,104,139
559,119,450,92613510,3,104,151
560,119,120,27445220,5,104,52
561,119,98,27250030,3,104,45
562,119,333,11511400,2,104,13
563,120,214,58160000,5,105,94
564,120,176,32105210,3,105,72
565,120,264,71801100,5,105,118
566,120,146,27550420,5,105,61
567,121,120,27445220,2,106,52
568,121,428,92550040,3,106,144
569,121,435,92550400,3,106,147
570,121,176,32105210,2,106,72
571,121,204,58151220,3,106,91
572,121,201,58151190,4,106,88
573,122,202,58151200,4,107,89
574,122,278,75147000,5,107,129
575,122,400,73105010,3,107,126
576,122,205,58151230,3,107,92
577,123,202,58151200,4,108,89
578,123,203,58151210,4,108,90
579,123,381,64104030,3,108,108
580,123,332,11511300,5,108,12
581,123,171,32103035,4,108,71
582,123,121,27450010,3,108,53
583,124,52,26153122,3,109,28
584,124,20,26109123,3,109,23
585,124,62,26303160,3,109,31
586,124,133,27450070,4,109,56
587,124,450,92613510,2,109,151
588,124,301,75657000,5,109,141
589,124,205,58151230,3,109,92
590,125,393,64134100,4,110,113
591,125,428,92550040,3,110,144
592,125,458,94220215,3,110,152
593,125,224,58163420,4,110,98
594,125,115,27363100,1,110,49
595,125,237,58200250,4,110,100
596,125,269,72125500,3,110,121
598,126,203,58151210,4,111,90
599,126,458,94220215,4,111,152
600,126,96,27243100,3,111,43
601,126,212,58156110,5,111,93
602,126,328,11350030,4,111,7
603,126,45,26137123,3,111,27
604,127,184,41311030,5,112,78
605,127,458,94220215,4,112,152
606,127,278,75147000,4,112,129
607,128,282,75403200,4,113,133
608,128,189,41812400,3,113,80
609,128,264,71801100,5,113,118
610,128,202,58151200,2,113,89
611,128,385,64124020,4,113,110
612,128,380,64104010,5,113,107
613,128,89,27150010,2,113,38
614,128,330,11370000,2,113,8
615,129,202,58151200,5,114,89
616,129,204,58151220,5,114,91
617,129,203,58151210,4,114,90
618,129,170,32103030,2,114,70
619,129,183,41311020,2,114,77
620,129,372,61210250,4,114,104
621,129,370,61210010,5,114,103
622,130,264,71801100,4,115,118
623,130,265,71803010,4,115,119
624,130,8,11432000,4,115,9
625,130,416,92510955,2,115,143
626,130,433,92550370,2,115,146
627,130,443,92582100,5,115,148
628,130,403,75132000,3,115,127
629,131,214,58160000,5,116,94
631,131,95,27213010,2,116,42
632,131,403,75132000,4,116,127
633,131,183,41311020,4,116,77
634,131,327,11350020,2,116,6
635,131,190,41812450,4,116,81
636,131,156,28340110,2,116,66
637,132,123,27450030,4,117,55
638,132,204,58151220,3,117,91
639,132,134,27450080,4,117,57
640,132,435,92550400,5,117,147
641,133,115,27363100,4,118,49
642,133,212,58156110,4,118,93
643,133,219,58163130,5,118,96
644,133,251,71601040,1,118,115
645,133,473,95312400,4,118,155
646,133,395,64201010,1,118,114
647,134,118,27416400,5,119,51
649,134,198,58150520,3,119,86
650,134,197,58150100,4,119,85
651,134,190,41812450,1,119,81
652,134,282,75403200,2,119,133
653,135,319,11320000,4,120,1
654,135,321,11320200,5,120,2
655,135,117,27415140,4,120,50
656,135,291,75439500,5,120,138
657,135,399,73105000,1,120,125
658,136,95,27213010,4,121,42
659,136,115,27363100,4,121,49
660,136,73,26315190,1,121,34
661,136,62,26303160,2,121,31
662,136,458,94220215,5,121,152
663,136,443,92582100,3,121,148
664,137,358,11519205,5,122,20
665,137,189,41812400,4,122,80
666,137,265,71803010,4,122,119
667,137,109,27350070,2,122,47
668,137,123,27450030,3,122,55
669,137,471,95110020,3,122,154
670,138,409,78101118,4,123,142
671,138,471,95110020,4,123,154
672,138,147,27550720,5,123,62
673,138,149,27550800,5,123,63
674,138,214,58160000,2,123,94
675,138,183,41311020,1,123,77
676,139,198,58150520,5,124,86
677,139,197,58150100,4,124,85
678,139,212,58156110,3,124,93
679,139,237,58200250,2,124,100
680,139,147,27550720,2,124,62
681,139,332,11511300,4,124,12
682,140,291,75439500,5,125,138
683,140,282,75403200,3,125,133
684,140,182,41221020,2,125,76
685,140,432,92550360,3,125,145
686,140,380,64104010,4,125,107
687,141,97,27250020,5,126,44
688,141,62,26303160,4,126,31
689,141,73,26315190,3,126,34
690,141,184,41311030,1,126,78
691,141,182,41221020,1,126,76
692,142,204,58151220,4,127,91
693,142,203,58151210,5,127,90
694,142,326,11350010,3,127,5
695,142,13,11435100,4,127,10
696,143,263,71704000,5,128,117
697,143,265,71803010,4,128,119
698,143,260,71603040,3,128,116
699,143,302,11111160,4,128,0
700,143,385,64124020,2,128,110
701,144,13,11435100,4,129,10
702,144,281,75403020,4,129,132
703,144,282,75403200,4,129,133
704,144,319,11320000,5,129,1
705,144,321,11320200,4,129,2
706,145,458,94220215,3,130,152
707,145,382,64104600,4,130,109
708,145,366,42404010,1,130,84
709,145,95,27213010,5,130,42
710,145,218,58162310,4,130,95
711,145,117,27415140,4,130,50
712,145,149,27550800,1,130,63
713,146,55,26205160,4,131,29
714,146,94,27151070,4,131,41
715,146,201,58151190,5,131,88
716,146,237,58200250,1,131,100
717,146,277,75146000,2,131,128
718,146,409,78101118,4,131,142
719,146,474,95312410,3,131,156
720,147,121,27450010,5,132,53
721,147,122,27450020,4,132,54
722,147,134,27450080,5,132,57
723,147,115,27363100,1,132,49
724,147,370,61210010,5,132,103
725,147,458,94220215,3,132,152
726,147,319,11320000,2,132,1
727,148,467,95106000,5,133,153
728,148,409,78101118,4,133,142
729,148,416,92510955,2,133,143
730,148,55,26205160,3,133,29
731,148,95,27213010,5,133,42
732,148,264,71801100,5,133,118
733,148,265,71803010,4,133,119
734,148,269,72125500,2,133,121
735,149,166,28355310,4,134,69
736,149,154,28311010,3,134,65
737,149,273,72307000,4,134,124
738,149,16,14710200,3,134,22
739,149,332,11511300,3,134,12
740,149,358,11519205,4,134,20
741,150,8,11432000,5,135,9
742,150,15,11446000,4,135,11
743,150,358,11519205,3,135,20
744,150,341,11513370,4,135,17
745,150,93,27150410,4,135,40
746,150,291,75439500,4,135,138
