rating_id,user_id,food_id,food_code,rating,User_ID,Food_ID
249,54,202,58151200,5,45,87
250,55,433,92550370,1,46,141
251,55,328,11350030,2,46,6
252,55,286,75418020,3,46,131
253,56,98,27250030,2,47,44
255,56,278,75147000,3,47,126
256,56,161,28350050,2,47,66
257,57,39,26127123,3,48,25
258,57,193,42401100,4,48,80
259,57,120,27445220,3,48,51
260,57,158,28340610,4,48,65
261,57,52,26153122,5,48,27
262,57,177,32105230,1,48,71
263,57,96,27243100,2,48,42
264,57,328,11350030,4,48,6
265,57,205,58151230,5,48,90
266,57,330,11370000,1,48,7
267,58,270,72202010,2,49,119
268,58,263,71704000,4,49,114
269,58,97,27250020,1,49,43
270,58,158,28340610,3,49,65
271,59,387,64132500,4,50,109
272,59,287,75418030,2,50,132
273,59,176,32105210,2,50,70
274,59,141,27451070,1,50,58
276,60,287,75418030,3,51,132
277,60,96,27243100,3,51,42
278,60,136,27450100,5,51,57
279,60,278,75147000,1,51,126
280,60,286,75418020,3,51,131
281,60,158,28340610,2,51,65
282,60,288,75418040,3,51,133
283,60,296,75608100,4,51,136
284,60,324,11321200,5,51,2
285,61,120,27445220,1,52,51
286,62,277,75146000,3,53,125
287,62,185,41311040,2,53,77
288,62,324,11321200,2,53,2
289,62,330,11370000,1,53,7
290,63,111,27350410,2,54,47
291,63,45,26137123,5,54,26
292,63,387,64132500,2,54,109
293,63,147,27550720,5,54,61
294,63,474,95312410,1,54,148
295,64,15,11446000,4,55,10
296,64,181,41203030,2,55,73
297,64,193,42401100,3,55,80
298,64,214,58160000,3,55,92
299,64,77,26319121,5,55,34
300,64,251,71601040,3,55,113
302,64,393,64134100,4,55,111
303,65,96,27243100,5,56,42
304,65,271,72202020,5,56,120
305,66,98,27250030,1,57,44
306,66,393,64134100,3,57,111
307,66,214,58160000,2,57,92
308,66,96,27243100,2,57,42
309,66,301,75657000,3,57,137
310,66,89,27150010,2,57,37
311,66,115,27363100,1,57,48
312,67,176,32105210,3,58,70
313,67,120,27445220,2,58,51
314,67,161,28350050,5,58,66
315,67,98,27250030,2,58,44
316,67,205,58151230,3,58,90
317,68,251,71601040,2,59,113
318,68,433,92550370,1,59,141
319,68,177,32105230,5,59,71
320,68,98,27250030,4,59,44
321,68,39,26127123,1,59,25
322,69,176,32105210,4,60,70
323,69,219,58163130,4,60,94
324,69,324,11321200,3,60,2
325,69,120,27445220,1,60,51
326,69,77,26319121,2,60,34
327,69,171,32103035,2,60,69
328,70,416,92510955,5,61,138
329,70,185,41311040,5,61,77
330,70,289,75418060,3,61,134
331,70,379,64101010,2,61,104
332,70,433,92550370,2,61,141
333,70,449,92613010,4,61,144
334,70,25,26109143,2,61,24
335,70,101,27250160,5,61,45
336,71,287,75418030,1,62,132
337,71,251,71601040,2,62,113
338,71,161,28350050,3,62,66
339,71,89,27150010,4,62,37
340,71,158,28340610,1,62,65
341,71,428,92550040,4,62,139
342,71,39,26127123,5,62,25
343,72,123,27450030,5,63,54
344,72,450,92613510,2,63,145
345,72,161,28350050,3,63,66
347,79,25,26109143,5,64,24
348,79,177,32105230,4,64,71
349,79,393,64134100,3,64,111
350,79,372,61210250,1,64,102
351,79,52,26153122,2,64,27
352,79,109,27350070,1,64,46
353,80,147,27550720,4,65,61
354,80,98,27250030,1,65,44
355,80,183,41311020,5,65,75
356,80,282,75403200,4,65,130
357,80,45,26137123,2,65,26
358,81,450,92613510,1,66,145
359,81,328,11350030,4,66,6
360,81,96,27243100,5,66,42
361,81,176,32105210,3,66,70
362,81,293,75440610,2,66,135
363,81,193,42401100,4,66,80
364,81,185,41311040,1,66,77
365,81,330,11370000,5,66,7
366,81,184,41311030,1,66,76
367,81,219,58163130,1,66,94
368,82,171,32103035,2,67,69
369,82,388,64133100,1,67,110
370,82,286,75418020,1,67,131
371,82,158,28340610,2,67,65
372,82,176,32105210,3,67,70
373,82,120,27445220,4,67,51
374,82,156,28340110,2,67,64
375,82,96,27243100,3,67,42
376,42,120,27445220,5,33,51
381,83,25,26109143,5,68,24
382,83,120,27445220,2,68,51
383,83,158,28340610,5,68,65
384,84,365,42403010,2,69,81
385,84,118,27416400,4,69,50
386,84,435,92550400,4,69,142
387,84,281,75403020,3,69,129
389,84,171,32103035,1,69,69
390,85,166,28355310,1,70,67
391,85,474,95312410,5,70,148
392,86,433,92550370,4,71,141
393,86,185,41311040,5,71,77
394,86,93,27150410,2,71,39
395,86,449,92613010,2,71,144
396,86,193,42401100,5,71,80
397,86,267,72125260,3,71,117
398,87,120,27445220,1,72,51
399,87,433,92550370,4,72,141
400,87,133,27450070,1,72,55
401,88,214,58160000,3,73,92
402,88,120,27445220,2,73,51
403,88,45,26137123,2,73,26
404,89,120,27445220,2,74,51
405,89,146,27550420,4,74,60
406,89,171,32103035,4,74,69
407,89,403,75132000,4,74,124
408,89,96,27243100,2,74,42
409,89,251,71601040,4,74,113
410,89,176,32105210,4,74,70
411,89,25,26109143,1,74,24
412,89,117,27415140,1,74,49
413,89,238,58404500,2,74,99
414,89,301,75657000,5,74,137
415,90,101,27250160,2,75,45
416,90,205,58151230,5,75,90
417,90,161,28350050,5,75,66
418,90,387,64132500,4,75,109
419,90,324,11321200,5,75,2
420,90,45,26137123,3,75,26
421,84,205,58151230,1,69,90
422,35,45,26137123,2,26,26
423,39,45,26137123,3,30,26
424,91,146,27550420,3,76,60
425,91,193,42401100,1,76,80
426,91,271,72202020,3,76,120
427,92,176,32105210,4,77,70
428,92,385,64124020,3,77,108
429,93,378,64100220,4,78,103
430,93,147,27550720,4,78,61
432,30,378,64100220,1,21,103
433,48,378,64100220,5,39,103
434,56,378,64100220,1,47,103
435,94,141,27451070,1,79,58
436,94,293,75440610,4,79,135
437,94,435,92550400,5,79,142
438,94,328,11350030,5,79,6
439,94,176,32105210,2,79,70
440,94,115,27363100,2,79,48
444,95,45,26137123,5,80,26
445,95,428,92550040,2,80,139
446,95,115,27363100,3,80,48
447,95,94,27151070,3,80,40
448,95,212,58156110,3,80,91
449,95,387,64132500,5,80,109
450,95,433,92550370,4,80,141
451,95,177,32105230,5,80,71
